moa,test_statistic.t,p_value
"CHLORIDE CHANNEL BLOCKER, GAP JUNCTION MODULATOR, GLUTAMATE INHIBITOR",-0.30309285941141,0.763304849724967
FARNESYLTRANSFERASE INHIBITOR,-0.302290297579003,0.762659561990581
RETINOID RECEPTOR AGONIST,-0.298736404752779,0.765216873726593
"DOPAMINE REUPTAKE INHIBITOR, DOPAMINE UPTAKE INHIBITOR",-0.297949254216892,0.76606328905962
MRP INHIBITOR,-0.296869855278592,0.768661748096182
CONSTITUTIVE ANDROSTANE RECEPTOR (CAR) AGONIST,-0.296173966518648,0.767769922168093
"EGFR INHIBITOR, TYROSINE KINASE INHIBITOR",-0.296087783089845,0.768348653229502
CONTRACEPTIVE AGENT,-0.291713494005095,0.770970163503825
EUKARYOTIC TRANSLATION INITIATION FACTOR INHIBITOR,-0.290927682812592,0.771881501549904
ALDOSE REDUCTASE INHIBITOR,-0.290732116362424,0.771397990618021
ADENOSINE KINASE INHIBITOR,-0.289533121148813,0.772907212207644
"CHELATING AGENT, TOPOISOMERASE INHIBITOR",-0.289503830946546,0.773962119505959
TRPA1 CHANNEL BLOCKER,-0.286321849305374,0.776017004768852
DIURETIC,-0.285586836943321,0.775373474653452
DISCOIDIN DOMAIN RECEPTOR INHIBITOR,-0.281839229639182,0.779697799847059
TRICYCLIC ANTIDEPRESSANT,-0.279666246544282,0.780350712942653
"GABA UPTAKE INHIBITOR, GAT INHIBITOR",-0.279115610651942,0.781608472428585
PI3K INHIBITOR,-0.277139142776258,0.781699871551536
ANTIRHEUMATIC DRUG,-0.274914125910359,0.785255644710964
THIAMINE UPTAKE BLOCKER,-0.27332335540122,0.785990144194449
IMMUNOSUPPRESSANT,-0.272778826216269,0.785225216359287
MATERNAL EMBRYONIC LEUCINE ZIPPER KINASE INHIBITOR,-0.266648370568534,0.791093311682308
UROKINASE INHIBITOR,-0.262789355903405,0.793167450623506
ANTITRYPANOSOMAL,-0.255469702960857,0.799938314750526
RSV FUSION INHIBITOR,-0.254722941082373,0.799315604380368
"ESTROGEN RECEPTOR ANTAGONIST, PROGESTERONE RECEPTOR AGONIST",-0.253454448147469,0.801159541875636
RAS GTPASE INHIBITOR,-0.252717016749062,0.800834737869551
BETA LACTAMASE INHIBITOR,-0.250647078832021,0.80221123293256
NIACINAMIDE PHOSPHORIBOSYLTRANSFERASE INHIBITOR,-0.249839382064981,0.804186424059177
FATTY ACID BINDING PROTEIN INHIBITOR,-0.247965696924229,0.805762532387043
EXCIPIENT,-0.247207660241528,0.805933037516597
DELAYED VASOSPASM ANTAGONIST,-0.244507954576821,0.80840859150414
11-BETA HYDROXYSTEROID DEHYDROGENASE INHIBITOR,-0.243137181592252,0.808094979257276
THIOREDOXIN INHIBITOR,-0.241665650798941,0.810152486820374
"ACETYLCHOLINESTERASE INHIBITOR, MONOAMINE OXIDASE INHIBITOR",-0.240183866644354,0.811790983371801
VOLTAGE-GATED SODIUM CHANNEL MODULATOR,-0.239661276306675,0.811735042652802
NICOTINE METABOLITE,-0.239597890965877,0.811666064538715
WEE1 KINASE INHIBITOR,-0.238975958802358,0.81232108693114
"IP1 PROSTACYCLIN RECEPTOR AGONIST, PLATELET AGGREGATION INHIBITOR",-0.235777391025445,0.815142220838331
CYTOCHROME P450 MODULATOR,-0.232866534421544,0.817243435245098
PPAR RECEPTOR AGONIST,-0.231270678447369,0.817148523652831
"SODIUM/HYDROGEN EXCHANGER INHIBITOR, TRANSIENT RECEPTOR POTENTIAL POLYCYSTIC INHIBITOR",-0.229591882857185,0.819906433230966
CHONDROCYTE DIFFERENTIATION STIMULATOR,-0.229313669503156,0.819893253076365
MUSCLE RELAXANT,-0.228763766261052,0.819185807428619
ATP CITRASE LYASE INHIBITOR,-0.228309019260613,0.820380989724306
INTERMEDIATE CONDUCTANCE POTASSIUM CHANNEL BLOCKER,-0.224284500122661,0.823555417999258
ANTIARRHYTHMIC,-0.223252150528249,0.823656294739354
LYMPHOCYTE INHIBITOR,-0.222220984166834,0.82521101358921
PROTEIN TYROSINE KINASE ACTIVATOR,-0.216102926822031,0.830075638320348
NTPDASE INHIBITOR,-0.214057263045604,0.831518019698446
CHEMORECEPTOR AGONIST,-0.210758903794697,0.833937366925169
CHELATING AGENT,-0.209931839452797,0.833787409017382
DIHYDROOROTATE DEHYDROGENASE INHIBITOR,-0.209293810687779,0.834395032877363
DNA DIRECTED DNA POLYMERASE INHIBITOR,-0.208878545383805,0.834957161911127
"SRC INHIBITOR, VEGFR INHIBITOR",-0.204571489482606,0.838369478415702
HYDANTOIN ANTIEPILEPTIC,-0.202128948963975,0.840137138798554
PYRUVATE DEHYDROGENASE KINASE INHIBITOR,-0.2006421795395,0.841384583233851
RESPIRATORY STIMULANT,-0.198574163255905,0.843601732262058
CATALASE STIMULANT,-0.198471651941971,0.843354445132097
CASPASE INHIBITOR,-0.19603908896984,0.844913079416633
CALCIUM SENSITIZER,-0.191428724136525,0.848736531804305
CHOLESTEROL INHIBITOR,-0.19047482450601,0.849070437793061
"CHELATING AGENT, INSULIN SENSITIZER",-0.189552622802232,0.850145819344231
"EGFR INHIBITOR, PKC INHIBITOR",-0.188855467459871,0.851041372069098
LACTATE DEHYDROGENASE INHIBITOR,-0.185945232635851,0.853009042165229
NITRIC OXIDE STIMULANT,-0.185630117701916,0.853020201480678
"ACETYLCHOLINE RECEPTOR ANTAGONIST, ADRENERGIC RECEPTOR AGONIST",-0.179866881086962,0.858299413527058
SPLEEN ASSOCIATED TYROSINE KINASE INHIBITOR,-0.174736390305348,0.862029467501549
"ABL KINASE INHIBITOR, BCR-ABL KINASE INHIBITOR, SRC INHIBITOR",-0.174014387678746,0.862828164102607
"DOPAMINE RECEPTOR MODULATOR, SEROTONIN RECEPTOR ANTAGONIST",-0.17336227122213,0.863587556092654
SEROTONIN RECEPTOR INVERSE AGONIST,-0.169046370807519,0.866078411150256
ANGIOTENSIN RECEPTOR ANTAGONIST,-0.167558857306516,0.866979534219123
"NOREPINEPHRINE REPUTAKE INHIBITOR, TRICYCLIC ANTIDEPRESSANT",-0.166628206047815,0.86801212589744
LIPOXYGENASE INHIBITOR,-0.166263068943027,0.868011360404731
"LEUKOTRIENE RECEPTOR ANTAGONIST, PHOSPHODIESTERASE INHIBITOR",-0.163831329313335,0.870635533206377
DNA INHIBITOR,-0.163501299231136,0.870171181212149
"ADRENERGIC RECEPTOR ANTAGONIST, SEROTONIN RECEPTOR ANTAGONIST, SEROTONIN REUPTAKE INHIBITOR",-0.159761694906105,0.873679208288903
GLUTAMATE RECEPTOR DOWNREGULATOR,-0.15964290011797,0.87403265079686
"ESTROGEN RECEPTOR AGONIST, ESTROGENIC HORMONE",-0.156761071771616,0.875721150236072
CATHEPSIN INHIBITOR,-0.156552100013846,0.875708196711969
AMPK ACTIVATOR,-0.155357724866888,0.876714016005533
"NOREPINEPHRINE INHIBITOR, NOREPINEPHRINE REUPTAKE INHIBITOR, SEROTONIN RECEPTOR ANTAGONIST, SEROTONIN-NOREPINEPHRINE REUPTAKE INHIBITOR (SNRI), SEROTONINâNOREPINEPHRINE REUPTAKE INHIBITOR (SNRI)",-0.147359008322389,0.883757849542858
CYCLIC GMP-AMP SYNTHASE INHIBITOR,-0.143724710675802,0.886567290183617
PROTON PUMP INHIBITOR,-0.142390842478359,0.886946078022005
"GLUCOCORTICOID RECEPTOR ANTAGONIST, PROGESTERONE RECEPTOR ANTAGONIST",-0.133158425410042,0.894364185001145
"AKT INHIBITOR, PYRUVATE DEHYDROGENASE INHIBITOR",-0.12954898324443,0.897600254613081
"DNA DIRECTED DNA POLYMERASE INHIBITOR, DNA SYNTHESIS INHIBITOR",-0.127079099562288,0.899187140862731
SIRT INHIBITOR,-0.126368331851618,0.899622816413175
OREXIN RECEPTOR ANTAGONIST,-0.126039170572848,0.899748301971417
VITAMIN K,-0.124149895442649,0.901798106293389
"GABA RECEPTOR ANTAGONIST, GABA RECEPTOR MODULATOR",-0.122460131251508,0.903274950898092
KDM2A INHIBITOR,-0.122202008818006,0.903419345189641
FREE FATTY ACID RECEPTOR ANTAGONIST,-0.120183103482234,0.904688742887775
FERROPTOSIS INHIBITOR,-0.119344997811734,0.905573355731325
KYNURENINE 3-MONOOXYGENASE INHIBITOR,-0.117985701130756,0.906832706013508
"BCR-ABL KINASE INHIBITOR, LYN TYROSINE KINASE INHIBITOR",-0.116004375842534,0.908201703801909
MET INHIBITOR,-0.115820475072057,0.907933722257817
SUPEROXIDE DISMUTASE MIMETIC,-0.11503167164957,0.908936825371767
ERK1 AND ERK2 PHOSPHORYLATION INHIBITOR,-0.113896577683798,0.909536788903292
ELECTROLYTE REABSORPTION INHIBITOR,-0.109188533813032,0.913572001914054
"ANTIMALARIAL AGENT, DNA INHIBITOR",-0.108040378372875,0.914595540968005
"ADRENERGIC RECEPTOR AGONIST, SEROTONIN RECEPTOR AGONIST",-0.106509322554069,0.915453533553772
ANTIBACTERIAL AGENT,-0.104946828459594,0.916883807857987
"FAAH INHIBITOR, MONOACYLGLYCEROL LIPASE INHIBITOR",-0.0972873769794728,0.923353237133076
IONOTROPIC GLUTAMATE RECEPTOR AGONIST,-0.0928330199208938,0.926619674506508
ESTROGEN-RELATED RECEPTOR AGONIST,-0.0911356470416626,0.927733681716518
M2 CHANNEL BLOCKER,-0.0899929336110607,0.928655736317349
"GLUTAMATE RECEPTOR ALLOSTERIC LIGAND, GLUTAMATE RECEPTOR MODULATOR",-0.0881744313713932,0.930387821246395
"ANDROGEN RECEPTOR AGONIST, ESTROGEN RECEPTOR AGONIST, PROGESTERONE RECEPTOR AGONIST",-0.0871049978644527,0.931091534465109
ELASTASE INHIBITOR,-0.0867328255381184,0.930994745570042
PYRUVATE DEHYDROGENASE INHIBITOR,-0.0808776590270363,0.935928463347945
CREATINE KINASE SUBSTRATE,-0.0798768740947118,0.936700605244505
OMEGA 3 FATTY ACID STIMULANT,-0.079105640752452,0.937145408010435
HEMOZOIN BIOCRYSTALLIZATION INHIBITOR,-0.076740396293486,0.939166044145324
PARP INHIBITOR,-0.0754389042685139,0.939880569456278
THROMBOPOIETIN RECEPTOR AGONIST,-0.0739442185929592,0.941167361493953
N-TYPE CALCIUM CHANNEL BLOCKER,-0.0739183421316743,0.941393608750695
VITAMIN B,-0.0723498493368584,0.942380592821307
KAINATE RECEPTOR ANTAGONIST,-0.0698895164730499,0.94446040384646
"CDK INHIBITOR, FLT3 INHIBITOR, JAK INHIBITOR",-0.0616490620666316,0.951099584604325
ANTIHISTAMINE,-0.0594086880729749,0.952662597337528
CALCIUM-ACTIVATED POTASSIUM CHANNEL MODULATOR,-0.0580692955663762,0.954209640988005
"ADENOSINE DEAMINASE INHIBITOR, RIBONUCLEOTIDE REDUCTASE INHIBITOR",-0.0558160258966434,0.95561479387384
PKA ACTIVATOR,-0.0528385566980569,0.957946939175093
STERYL SULFATASE INHIBITOR,-0.0527002298820711,0.958196048940942
"LIPOTROPIC, MUCOLYTIC AGENT",-0.0514547780005003,0.959318390053081
"CDK INHIBITOR, TYROSINE KINASE INHIBITOR",-0.0433225975969048,0.965749194029769
LYSOPHOSPHATIDIC ACID RECEPTOR ANTAGONIST,-0.042309979453282,0.966288291554334
GLYCOSYLATED PROTEIN PRECURSOR,-0.0413608624645399,0.967185140394129
HEC1 INHIBITOR,-0.0398436508635964,0.968414114585869
"RAF INHIBITOR, VEGFR INHIBITOR",-0.0389683298643027,0.969094765338795
STEROID,-0.037389357957976,0.970199848933173
"DNA METHYLASE INHIBITOR, PROTEIN SYNTHESIS INHIBITOR",-0.0336461457191845,0.973375817283089
"ANGIOGENESIS INHIBITOR, APOPTOSIS STIMULANT",-0.0250715026545073,0.98010163690307
GABA BENZODIAZEPINE SITE RECEPTOR PARTIAL AGONIST,-0.0244966466947217,0.980608295505977
"FAAH INHIBITOR, FAAH REUPTAKE INHIBITOR",-0.0209591417319757,0.983398306630272
GABA RECEPTOR MODULATOR,-0.0196598491739229,0.98432062218315
NITRIC OXIDE PRECURSOR,-0.0195711660262885,0.98447254302704
"CYTOCHROME P450 INHIBITOR, PHOSPHODIESTERASE INHIBITOR",-0.0181649337559835,0.98562290620241
NOREPINEPHRINE REPUTAKE INHIBITOR,-0.0180877657606132,0.985599595318385
DOPAMINE UPTAKE INHIBITOR,-0.0168338461010185,0.98661832821756
"CYCLOOXYGENASE INHIBITOR, GLUTATHIONE PEROXIDASE AGONIST, H+/K+-ATPASE INHIBITOR, NITRIC OXIDE SYNTHASE INHIBITOR",-0.0159674000552501,0.9873495013437
DEHYDROGENASE INHIBITOR,-0.013432416995417,0.989311300365706
CD ANTAGONIST,-0.0130447073173526,0.989648636364602
"ANTI-INFLAMMATORY AGENT, INTERLEUKIN INHIBITOR",-0.0125476266705568,0.990062971104997
"ADRENERGIC RECEPTOR ANTAGONIST, DOPAMINE RECEPTOR ANTAGONIST",-0.0117082005307636,0.990741798720633
G PROTEIN-COUPLED RECEPTOR ANTAGONIST,-0.0103568169465596,0.991750527902891
CALCIUM RECEPTOR ANTAGONIST,-0.00670539241967657,0.994669506422081
THYROID PEROXIDASE INHIBITOR,-0.00373043412016953,0.997044319088371
NORADRENALINE UPTAKE INHIBITOR,-0.00346212703517916,0.997257225874514
CYTOCHROME C RELEASE INHIBITOR,-0.00298062170271693,0.997637856793693
