moa,test_statistic,p_value
"SEROTONIN RECEPTOR ANTAGONIST, SODIUM CHANNEL BLOCKER",-1.2380476947492138,0.22153690691061842
"TOPICAL SUNSCREEN AGENT, UV BLOCKER",-1.2387419522778804,0.22333167606293228
"BENZODIAZEPINE RECEPTOR AGONIST, HDAC INHIBITOR",-1.2398719531754372,0.22143318540082216
ANDROGEN RECEPTOR ANTAGONIST,-1.2405685302764942,0.21521851397192893
ABL KINASE INHIBITOR,-1.247053985795221,0.22153584553984212
PHOSPHODIESTERASE INHIBITOR,-1.2500252779312955,0.2113848811943977
ENZYME INDUCER,-1.2511873979785282,0.21488800363460295
"L-TYPE CALCIUM CHANNEL ACTIVATOR, L-TYPE CALCIUM CHANNEL BLOCKER",-1.2582051721937517,0.2155359465449135
ALPHA MANNOSIDASE INHIBITOR,-1.2611904483905865,0.21076618621582288
"GLUTAMATE RECEPTOR ANTAGONIST, GLUTAMINASE INHIBITOR",-1.2631977955052365,0.21243180303898043
ACETYLCHOLINE RECEPTOR ANTAGONIST,-1.2735166795784565,0.2029222792822987
BENZODIAZEPINE RECEPTOR LIGAND,-1.2736098743294861,0.20613692457488275
TRIACYLGLYCEROL LIPASE INHIBITOR,-1.2756905212923484,0.2109869640215256
"INSULIN SENSITIZER, PPAR RECEPTOR PARTIAL AGONIST",-1.2911285166663242,0.2035645684155813
ADENYLYL CYCLASE ACTIVATOR,-1.291500978494365,0.19882227436766156
IAP ANTAGONIST,-1.292814836063995,0.20194634799656816
SUPEROXIDE DISMUTASE INHIBITOR,-1.3029992821973635,0.20117743832634577
"VITAMIN B, VITAMIN B2",-1.3045598979515172,0.1982272961786373
FUNGAL LANOSTEROL DEMETHYLASE INHIBITOR,-1.3104401777459251,0.19404048192535328
DNA POLYMERASE INHIBITOR,-1.3114917519607818,0.19011422172702544
WDR5/MLL INTERACTION INHIBITOR,-1.3135857892800173,0.19268412726683307
"ATP CHANNEL BLOCKER, INSULIN SECRETAGOGUE",-1.3141157463014481,0.19631969781023387
DOPAMINE RECEPTOR LIGAND,-1.3166793394571146,0.19174909053151767
"HISTAMINE RECEPTOR AGONIST, LEUKOTRIENE RECEPTOR ANTAGONIST, PHOSPHODIESTERASE INHIBITOR",-1.3178371445523889,0.1941182939990585
ANGIOTENSIN RECEPTOR AGONIST,-1.3181283935794852,0.18985510596241353
MELANOCYTE-STIMULATING HORMONE RELEASE INHIBITOR,-1.3201845821324918,0.19340825329155933
GLUTAMATE RECEPTOR ANTAGONIST,-1.3232315615920907,0.18584583297915017
"ADRENERGIC RECEPTOR ANTAGONIST, PROLACTIN INHIBITOR",-1.3232723471104717,0.192844929689759
"TOLL-LIKE RECEPTOR ANTAGONIST, TOLL-LIKE RECEPTOR INHIBITOR",-1.3330034127836767,0.19023204074343014
GROWTH HORMONE RELEASING PEPTIDE LIGAND AGONIST,-1.339579702985777,0.18941856462188203
FORMYL PEPTIDE RECEPTOR AGONIST,-1.3396884497029475,0.1910432544314317
"DNA SYNTHESIS INHIBITOR, THYMIDYLATE SYNTHASE INHIBITOR",-1.3413765276642584,0.1838356021762949
CALCITONIN AGONIST,-1.344194911025046,0.18671958720790532
SODIUM CHANNEL ACTIVATOR,-1.3552094564764454,0.1849591625902415
INOSITOL MONOPHOSPHATASE INHIBITOR,-1.3582414448182667,0.17800776941047267
MELANOCORTIN RECEPTOR AGONIST,-1.363573050344256,0.17427132450015698
"RNA SYNTHESIS INHIBITOR, TOPOISOMERASE INHIBITOR",-1.3672116352524524,0.17499450142306774
TISSUE TRANSGLUTAMINASE INHIBITOR,-1.3682967551616174,0.17361595986965953
BREAST CANCER RESISTANCE PROTEIN INHIBITOR,-1.3683662177272145,0.17438415768913862
"GLUCOCORTICOID RECEPTOR AGONIST, IMMUNOSUPPRESSANT",-1.3691435161505345,0.1793323446378074
IRE1 INHIBITOR,-1.378463482263843,0.1769559770938773
MELATONIN RECEPTOR AGONIST,-1.3806367620209792,0.16841391492149466
SEROTONIN REUPTAKE INHIBITOR,-1.3847597505276783,0.1709096324214324
L3MBTL ANTAGONIST,-1.38685499140737,0.17048503103934043
"FGFR INHIBITOR, KIT INHIBITOR, PDGFR TYROSINE KINASE RECEPTOR INHIBITOR, RAF INHIBITOR, RET TYROSINE KINASE INHIBITOR, VEGFR INHIBITOR",-1.3883466173561871,0.17406001718263592
GABA BENZODIAZEPINE SITE RECEPTOR AGONIST,-1.3939230348613196,0.16507419787842217
GROWTH FACTOR RECEPTOR INHIBITOR,-1.3944000892162045,0.17037965166702562
NOREPINEPHRINE PRECURSOR,-1.3968386600436278,0.17114355710045284
"CDK INHIBITOR, CHK INHIBITOR, PKC INHIBITOR",-1.4030233869484277,0.16770690136099894
ANTIRETROVIRAL,-1.405928782371873,0.16791549163200173
CHLORIDE CHANNEL BLOCKER,-1.4146736004278855,0.158768151026383
SULFONYLUREA,-1.4167521752637322,0.16032836464049177
L-TYPE CALCIUM CHANNEL ACTIVATOR,-1.4454642985034933,0.15626267345710285
PROTEASE-ACTIVATED RECEPTOR INHIBITOR,-1.4525965653685209,0.15445301347419862
THYROID HORMONE INHIBITOR,-1.453211411268483,0.1536732384211801
DIPEPTIDYL PEPTIDASE INHIBITOR,-1.4538723593977603,0.14640850955150492
"DNA REPLICATION INHIBITOR, NUCLEOSIDE REVERSE TRANSCRIPTASE INHIBITOR",-1.4612637228548129,0.15145542008561416
ANXIOLYTIC,-1.4676494512725808,0.1474303098410841
"MITOCHONDRIAL NA+/CA2+ EXCHANGER ANTAGONIST, SODIUM/CALCIUM EXCHANGE INHIBITOR",-1.4744512110601595,0.15134245853263775
RECEPTOR TYROSINE PROTEIN KINASE INHIBITOR,-1.4995896888545128,0.13481890680125103
ATHEROGENESIS INHIBITOR,-1.4998829295011706,0.14450587293562414
SEROTONIN TRANSPORTER (SERT) INHIBITOR,-1.5061376998139577,0.13564216169176932
CHOLINERGIC RECEPTOR AGONIST,-1.5103377854060194,0.1325815611113534
CHOLESTERYL ESTER TRANSFER PROTEIN INHIBITOR,-1.5107341153969212,0.13266373982151
TUMOR NECROSIS FACTOR RELEASE INHIBITOR,-1.521357204862914,0.13155698247715045
NERVE GROWTH FACTOR AGONIST,-1.526919897833321,0.1304223696245593
"DOPAMINE RECEPTOR AGONIST, SEROTONIN RECEPTOR AGONIST",-1.5296857377364248,0.13535634690801754
ORNITHINE DECARBOXYLASE INHIBITOR,-1.5304705741584754,0.1326606823945259
"NOREPINEPHRINE REUPTAKE INHIBITOR, SEROTONIN-NOREPINEPHRINE REUPTAKE INHIBITOR (SNRI), SEROTONINâNOREPINEPHRINE REUPTAKE INHIBITOR (SNRI)",-1.5360645835277218,0.13227554194277139
ANTIHYPERTENSIVE AGENT,-1.539899534757792,0.12790406363539877
"GLUTAMATE INHIBITOR, MACROPHAGE MIGRATION INHIBITING FACTOR INHIBITOR",-1.5435223846644937,0.13067296570698192
MUCOLYTIC AGENT,-1.5524806222383558,0.12115885207616985
"METHYLMALONYL COA MUTASE STIMULANT, VITAMIN B",-1.5618838398787485,0.1273578629138169
"CHOLESTEROL INHIBITOR, LIPASE CLEARING FACTOR INHIBITOR",-1.562328477146976,0.1243912709287533
"DOPAMINE REUPTAKE INHIBITOR, SELECTIVE SEROTONIN REUPTAKE INHIBITOR (SSRI)",-1.564197273954098,0.12799382287524513
"ABL KINASE INHIBITOR, SRC INHIBITOR, VEGFR INHIBITOR",-1.5716903571648406,0.12318989719619307
NUCLEOSIDE REVERSE TRANSCRIPTASE INHIBITOR,-1.5819450906942212,0.11436270823729731
ANTI-HCVE2,-1.5953878380773279,0.11858397024710354
GABA RECEPTOR AGONIST,-1.59604201263704,0.11208352274557853
GAMMA HYDROXYBUTYRIC ACID LIGAND,-1.6036139560837674,0.11638978438451524
"INTERLEUKIN RECEPTOR ANTAGONIST, STAT INHIBITOR",-1.605080660460517,0.11537150763431747
SURVIVIN INHIBITOR,-1.6092565443991282,0.11172789059149195
BETA AMYLOID SYNTHESIS INHIBITOR,-1.6153456533003578,0.11473118152510049
OPIOID RECEPTOR AGONIST,-1.621395219095759,0.10526780295665422
CYTOCHROME P450 INHIBITOR,-1.6220709747503015,0.10509044197274517
HISTAMINE RECEPTOR AGONIST,-1.6277039228277712,0.10406216151353175
"ESTROGEN RECEPTOR AGONIST, GLUCOCORTICOID RECEPTOR ANTAGONIST, PROGESTERONE RECEPTOR AGONIST, PROGESTERONE RECEPTOR ANTAGONIST",-1.6294432767263785,0.11041662199110783
"SEROTONIN RECEPTOR AGONIST, SEROTONIN RECEPTOR ANTAGONIST",-1.6306860054159003,0.1053925369683858
"PLATELET AGGREGATION INHIBITOR, STRUCTURAL GLYCOPROTEIN ANTAGONIST",-1.640449468652186,0.11132810687306607
"ATP CHANNEL ACTIVATOR, POTASSIUM CHANNEL ACTIVATOR",-1.642756625674831,0.1092200473394465
GLI ANTAGONIST,-1.6453606772006724,0.10415421080471245
PHOSPHATIDYL-INOSITOL ACTIVATOR,-1.6575951229508483,0.10843865953044103
"CYCLOOXYGENASE INHIBITOR, HISTONE ACETYLTRANSFERASE INHIBITOR, LIPOXYGENASE INHIBITOR, NFKB PATHWAY INHIBITOR",-1.6590784310830151,0.103955963973782
CHOLINESTERASE REACTIVATOR,-1.6601570202937157,0.10468349584268975
"SRC INHIBITOR, SYK INHIBITOR",-1.6684481628727021,0.10275823970014032
ANTIPRURITIC,-1.6754899051813814,0.10078479456082359
LIPOPROTEIN LIPASE ACTIVATOR,-1.6826400723642898,0.09562121957135886
MINERALOCORTICOID RECEPTOR AGONIST,-1.682851090189694,0.09633497424372663
SYK INHIBITOR,-1.692159475427946,0.09145993494722497
PHOSPHATE ANTAGONIST,-1.7029358617555452,0.09646599155756676
"GABA RECEPTOR ANTAGONIST, SEROTONIN RECEPTOR ANTAGONIST",-1.708055828698133,0.09738048773122594
IGF-1 INHIBITOR,-1.716337959198137,0.08747038149080481
ACETYLCHOLINE RECEPTOR AGONIST,-1.7200797272610302,0.08559492315735165
PROSTACYCLIN ANALOG,-1.725078742333557,0.08832447249461303
"IKK INHIBITOR, SYK INHIBITOR",-1.7286509184594632,0.0913627285323022
DNA ALKYLATING AGENT,-1.741135127484735,0.0823089726564142
IONOTROPIC RECEPTOR IR40A ACTIVATOR,-1.7412108522911112,0.08820668131180352
"OPIOID ANTAGONIST, OPIOID RECEPTOR ANTAGONIST",-1.7436959220795318,0.08870115367353619
ACTIN RELATED PROTEIN INHIBITOR,-1.7711864604347005,0.08594667771689646
GABA AMINOTRANSFERASE ACTIVATOR,-1.7749482636085878,0.08249227550348713
HIV ATTACHMENT INHIBITOR,-1.7845350797948691,0.07762158906668874
NEURAMINIDASE INHIBITOR,-1.7899568666381998,0.075405494766832
BETA GLUCURONIDASE INHIBITOR,-1.8141774732102305,0.07286975660557418
ANTIAMYLOIDOGENIC AGENT,-1.8347885041954617,0.07358485378855521
CHOLINERGIC RECEPTOR ANTAGONIST,-1.8376751180118476,0.06657947732024425
"DNA SYNTHESIS INHIBITOR, PURINE ANTAGONIST",-1.8473132159216736,0.07305539022375251
"CASEIN KINASE INHIBITOR, MAP KINASE INHIBITOR",-1.850853674234274,0.07539054194528379
COLORING AGENT,-1.8594527405284598,0.06662234592338799
GLUCOSIDASE INHIBITOR,-1.867328119144605,0.06274156240817585
CFMS KINASE INHIBITOR,-1.8702013680226957,0.07054570407033765
URICASE INHIBITOR,-1.8777191985365997,0.06852134459664283
MITOCHONDRIAL PERMEABILITY TRANSITION INHIBITOR,-1.8872131279722573,0.06471539867706576
ALK TYROSINE KINASE RECEPTOR INHIBITOR,-1.8958320056757356,0.058501657908930006
SIGMA RECEPTOR AGONIST,-1.8983001200645777,0.0584606399941869
CELL CYCLE INHIBITOR,-1.9018668966398353,0.0611486588214668
GABA AMINOTRANSFERASE INHIBITOR,-1.9039927434557342,0.06308491484164105
PROSTANOID RECEPTOR ANTAGONIST,-1.9172025292332395,0.0555657089466573
"ACETYLCHOLINESTERASE INHIBITOR, BETA AMYLOID SYNTHESIS INHIBITOR",-1.9279620204747216,0.061550444228971386
SOMATOSTATIN RECEPTOR AGONIST,-1.9385926604438821,0.054291827842543675
DOPAMINE RECEPTOR AGONIST,-1.938918929355034,0.05269812170286073
DIACYLGLYCEROL O ACYLTRANSFERASE INHIBITOR,-1.9417056246247058,0.05356389576421294
CENTROMERE ASSOCIATED PROTEIN INHIBITOR,-1.9771611359434338,0.055346753315234906
ALK INIHIBITOR,-1.997735829636957,0.053448967670992636
THYMIDINE PHOSPHORYLASE INHIBITOR,-2.0002656200792726,0.05095320338428397
HISTONE ACETYLTRANSFERASE INHIBITOR,-2.000926279765071,0.04734777755154498
CATIONIC SURFACTANT,-2.005316392784854,0.05155502357970723
ERK INHIBITOR,-2.0088750676253415,0.049839898499890484
"IMMUNOSUPPRESSANT, INOSINE MONOPHOSPHATE DEHYDROGENASE INHIBITOR",-2.054574282364068,0.046571760977959856
"NOCICEPTIN/ORPHANIN FQ RECEPTOR ANTAGONIST, OPIOID RECEPTOR ANTAGONIST",-2.059228067401465,0.04615536848911528
"COLLAGENASE INHIBITOR, METALLOPROTEINASE INHIBITOR",-2.0891628711591936,0.04236970725559813
"ADRENERGIC RECEPTOR ANTAGONIST, CALCIUM CHANNEL BLOCKER",-2.0980626243678104,0.04267617987438721
ADRENERGIC RECEPTOR AGONIST,-2.1002081907082433,0.03577907168059619
PHOSPHOLIPASE ACTIVATOR,-2.112742854966737,0.03785320138112612
"APOPTOSIS STIMULANT, RIBONUCLEOTIDE REDUCTASE INHIBITOR",-2.146231231680219,0.03676836016554812
LIPASE CLEARING FACTOR INHIBITOR,-2.1473040660960585,0.03463684329894442
ANAPHYLATOXIN CHEMOTACTIC RECEPTOR ANTAGONIST,-2.1489791347924787,0.0371661715619154
ACETYLCHOLINE PRECURSOR,-2.1630686467802187,0.03292580490228833
NEMATOCIDE,-2.175411257337864,0.03221325635914298
"CANNABINOID RECEPTOR AGONIST, LIPOXYGENASE INHIBITOR",-2.1768587638193684,0.035207484052683424
PROSTAGLANDIN RECEPTOR AGONIST,-2.1844708681493916,0.030820917787938346
RET TYROSINE KINASE INHIBITOR,-2.2180285676145175,0.028984682755088153
SEROTONIN RECEPTOR AGONIST,-2.219263846814229,0.026552184069822522
ANALGESIC AGENT,-2.2478607747140513,0.024939434295077546
"ALK TYROSINE KINASE RECEPTOR INHIBITOR, PROTO-ONCOGENE TYROSINE PROTEIN KINASE INHIBITOR",-2.2543359520403974,0.028381890714975055
DOPAMINE PRECURSOR,-2.262475958309093,0.03084981494302546
DOPAMINE RECEPTOR ANTAGONIST,-2.3699062095508943,0.0178548812475725
"EUKARYOTIC TRANSLATION INITIATION FACTOR INHIBITOR, PERK INHIBITOR",-2.3808845197728807,0.021361686257000096
ELECTRON ACCEPTOR,-2.3942033671644314,0.02147524209967309
ENDOCRINE DISRUPTOR,-2.400034191724375,0.022150236766857637
SECRETORY PHOSPHOLIPASE INHIBITOR,-2.4055253277243187,0.020217893498661967
C-FMS INHIBITOR,-2.4358841617626235,0.022420476021051117
MANNOSIDASE INHIBITOR,-2.4619186150548042,0.018574733492244408
GROWTH FACTOR RECEPTOR ACTIVATOR,-2.524474591245466,0.015232099285539653
RAF INHIBITOR,-2.55718634630282,0.010719652263385783
GLUTAMATE RECEPTOR AGONIST,-2.6117068272216817,0.009129970758851219
HCV INHIBITOR,-2.6249455650079843,0.008846393187845724
"MAP KINASE INHIBITOR, MEK INHIBITOR",-2.6518851006564015,0.01062403798356555
"CYCLOOXYGENASE INHIBITOR, LIPOXYGENASE INHIBITOR, PROSTANOID RECEPTOR ANTAGONIST",-2.6703583859793234,0.010960849939488012
"MEK INHIBITOR, RAF INHIBITOR",-2.6932568343595062,0.009926865445024538
"ADRENERGIC RECEPTOR AGONIST, CARBONIC ANHYDRASE ACTIVATOR, NEUROTRANSMITTER",-2.746149110272988,0.009791589058364141
UROTENSIN RECEPTOR AGONIST,-2.7637781150721663,0.009935005029311068
NICOTINIC RECEPTOR AGONIST,-2.7716309628623508,0.005902578661864415
VOLTAGE-DEPENDENT ANION SELECTIVE CHANNEL PROTEIN INHIBITOR,-2.810364332609664,0.008193814226906524
ICAM1 EXPRESSION INHIBITOR,-2.8365235591481888,0.005748059884009556
ADRENERGIC RECEPTOR ANTAGONIST,-2.860909192698334,0.004246432671230836
"HIV INTEGRASE INHIBITOR, LIPOXYGENASE INHIBITOR, NITRIC OXIDE PRODUCTION INHIBITOR, TUMOR NECROSIS FACTOR PRODUCTION INHIBITOR",-2.8730607205055763,0.006283371885722098
"ADRENERGIC RECEPTOR ANTAGONIST, GLUTAMATE RECEPTOR ANTAGONIST",-2.9028374621777315,0.004841789414248093
FUNGAL SQUALENE EPOXIDASE INHIBITOR,-2.9779217951735175,0.0032464079110300957
TIE TYROSINE KINASE INHIBITOR,-3.1754981724805584,0.00274191366840139
GAMMA SECRETASE INHIBITOR,-3.2086581962506826,0.0014058427986997622
POTASSIUM-COMPETITIVE ACID ANTAGONIST,-3.2229862830911156,0.0024523011461314265
PPAR RECEPTOR INVERSE AGONIST,-3.276360354247517,0.0022786114112266467
NEUROTENSIN RECEPTOR ANTAGONIST,-3.384406239051659,0.0010163003803441465
CALCINEURIN INHIBITOR,-3.4036822982462343,0.0007882479947067879
MEK INHIBITOR,-4.1082827427972015,4.308126920937332e-05
VITAMIN D RECEPTOR AGONIST,-4.521582196968647,7.482347546422103e-06
GLUCOCORTICOID RECEPTOR AGONIST,-5.813490920058631,6.997182276967267e-09
